id,person_id,route_id,date_delivered,leaflet_id,leaflet_count,is_skipped,response,responded_at,leaflets_delivered,leaflets_leftover,building_contact_name,building_contact_email,building_contact_phone,building_contact_is_deliverer,created_at,updated_at,comm_pre_distribution_reminder_sent_at,comm_completion_followup_sent_at
a96724ee-1afe-4a0a-ae4d-050796a4dcbe,,f2b27bbc-8788-497a-a281-449d65f06080,,c291cb16-72e4-44a7-a5f7-830d575b39c3,25,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
ab5bac89-3468-4343-bc22-9e2bfc95fdf2,,57297a32-e206-45b8-a5af-247dd8d7d79a,,c291cb16-72e4-44a7-a5f7-830d575b39c3,17,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
abcafdf9-ec64-4e39-b575-0a7931d9fd7c,,9fad5e40-b1bd-4b7a-89a0-1ce906da81fd,,c291cb16-72e4-44a7-a5f7-830d575b39c3,42,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
aee03b0a-4415-4bac-9dee-d72ce6e38708,,4e9363dd-4cd7-48d9-99b2-d74c0474f36f,,c291cb16-72e4-44a7-a5f7-830d575b39c3,15,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
af79d501-2bd2-4552-abe8-83d9ab3d0918,,cab51984-611d-480a-8cf0-972467904207,,c291cb16-72e4-44a7-a5f7-830d575b39c3,23,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
b0305ed3-a6b8-4551-afb8-3b25a2f27c50,,cc43afa7-8c93-494e-aaea-43e44f7b6086,,c291cb16-72e4-44a7-a5f7-830d575b39c3,46,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
b0918595-ee8b-40e2-bd9c-247e5d424450,,f1e7c21c-70c0-4558-8fd5-6cd7648e800a,,c291cb16-72e4-44a7-a5f7-830d575b39c3,0,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
b3338e97-b805-4bc8-acb5-48cf1fa02164,,418e3e75-d917-4a81-83ac-78115b93b393,,c291cb16-72e4-44a7-a5f7-830d575b39c3,55,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
b33cce69-df11-487e-92fb-43d9991d345f,,7d928d0d-f129-4244-bba6-2f85dfe3452a,,c291cb16-72e4-44a7-a5f7-830d575b39c3,30,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
b61290b1-537a-4627-bc70-b6e594322758,,028dcdc9-ef08-4e60-832d-412139bc5851,,c291cb16-72e4-44a7-a5f7-830d575b39c3,21,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
b7965977-365b-46e2-b2fc-d5a1aac1cc9a,,83a72555-27fa-4d6a-9ea4-d52de97f6d8f,,c291cb16-72e4-44a7-a5f7-830d575b39c3,43,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
b7abb3fc-c509-4864-9eb0-96504a0a519e,,883765bf-131c-42ee-96ae-868cf6acf9d4,,c291cb16-72e4-44a7-a5f7-830d575b39c3,17,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
ba0fad33-e938-460d-94c3-1443c70b98a1,,19568be8-d009-4a63-8fc7-15d9e2bc8bcc,,c291cb16-72e4-44a7-a5f7-830d575b39c3,35,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
bf3d89f0-1e25-4f4f-bd2f-6fb2960eb1ad,,d950631c-8285-4f5b-80bb-49fd5e1f95a6,,c291cb16-72e4-44a7-a5f7-830d575b39c3,44,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
c0a7bf9c-1d1d-4ddf-a0db-3772e558b7b1,,c398756d-7207-4539-89fb-2fcb4afbaa34,,c291cb16-72e4-44a7-a5f7-830d575b39c3,12,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
c1c07e95-3bcb-46ad-89a9-6f85fdecb4a7,,2095cc60-568d-4007-865e-2ae92eadb2bb,,c291cb16-72e4-44a7-a5f7-830d575b39c3,42,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
c49b9816-b7e3-416f-b8ac-41604a8e0309,,f13bfddb-bb6d-437a-8df0-3a25be60f95d,,c291cb16-72e4-44a7-a5f7-830d575b39c3,32,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
c55b4d7c-9c3c-4607-8db0-ea237a76fe47,,1b726462-8232-4c18-8122-268a632b6afb,,c291cb16-72e4-44a7-a5f7-830d575b39c3,30,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
c5c6ce41-7419-42ff-953e-54fbd84f7fc5,,c79bdfb0-4868-4f5c-a362-b61ed8c2f399,,c291cb16-72e4-44a7-a5f7-830d575b39c3,51,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
c88f8d2d-f222-4ebf-9825-6c727410088b,7b33a646-ee36-4243-8423-331ea1162eeb,f2224bec-41c1-46c6-b8c5-4fb9967e7bd4,,c291cb16-72e4-44a7-a5f7-830d575b39c3,36,false,confirmed,2026-06-22 20:51:44.559+00,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:51:44.559+00,,
c9f331e6-7323-4329-a21f-2a1d6110f548,,6e78f6b0-f93e-4fe2-ab27-36205d924014,,c291cb16-72e4-44a7-a5f7-830d575b39c3,40,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
ca4fd92b-6fd7-4efb-929a-604a4da5cdd3,,5975b21d-fb9c-46c8-a086-28737395ffa6,,c291cb16-72e4-44a7-a5f7-830d575b39c3,19,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
cbf0647e-f4fd-408e-813a-3c00456ec9fa,,b9f61a8c-73d3-4455-8d49-e0d97a54bf26,,c291cb16-72e4-44a7-a5f7-830d575b39c3,25,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
cc602e5f-22b4-4b36-8468-23bc43503350,,063fb50b-dee1-49dd-a5b7-800b3c60f919,,c291cb16-72e4-44a7-a5f7-830d575b39c3,14,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
cca666f1-40e9-460e-86d3-c5cabe81bdd5,,6f2e6e64-2591-4bc8-8337-f2877014dc24,,c291cb16-72e4-44a7-a5f7-830d575b39c3,40,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
d002a665-1765-46a2-b70d-152cf9d1ba37,,b57173d2-f8ed-4565-9547-bc4996c0c21a,,c291cb16-72e4-44a7-a5f7-830d575b39c3,32,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
d37bfba8-a466-4669-8885-1fff7828a945,,610a5b95-419e-45bb-96b7-2d97165731a0,,c291cb16-72e4-44a7-a5f7-830d575b39c3,50,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
d4b09a5e-fd7d-43c0-9eff-215e86097cca,,a0311f22-1ff8-4369-b6e7-c06580f6cfab,,c291cb16-72e4-44a7-a5f7-830d575b39c3,16,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
d7f39936-1a27-4178-b0a7-f694fc0a7d76,,3c64a273-bdf2-4dab-af90-8d3ac1733057,,c291cb16-72e4-44a7-a5f7-830d575b39c3,35,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
da07dee2-30c4-4911-9680-c8b96bbc6a71,,5164e6c1-5951-47c0-8356-2feee7a880b4,,c291cb16-72e4-44a7-a5f7-830d575b39c3,35,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
dc3dd767-46cd-4f36-844a-7666cf5c4d68,,4f850860-023a-4abc-817d-22c3c95429c2,,c291cb16-72e4-44a7-a5f7-830d575b39c3,45,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
de5d249d-e4bd-499e-bfa0-d26b240f0785,,351dffa2-6e68-4229-9140-ff37fff51d4c,,c291cb16-72e4-44a7-a5f7-830d575b39c3,43,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
e0fba7b6-88c4-4b63-8897-d93423058715,,d7330cb8-0ca7-44db-a503-d388deed2958,,c291cb16-72e4-44a7-a5f7-830d575b39c3,44,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
e2bae8a3-eb95-4984-b004-8c3dae529500,,f9465fbf-39f5-464e-9828-3f6b7215019e,,c291cb16-72e4-44a7-a5f7-830d575b39c3,13,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
e2e5d06c-ac45-40cd-a1ff-28ba9a5ab005,,c7b8a6d0-d25a-4b8a-983b-41d4fd078d07,,c291cb16-72e4-44a7-a5f7-830d575b39c3,20,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
e6342406-384a-4ea2-85bc-561991fe9b7c,,9721731f-c56b-40d5-aa23-548ccc93fa86,,c291cb16-72e4-44a7-a5f7-830d575b39c3,6,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
e83bdbb2-0fa0-4dbf-be37-d1a688316648,,a9ca04c8-6843-4f68-847e-6adc7cf16827,,c291cb16-72e4-44a7-a5f7-830d575b39c3,37,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
e8a3d3fc-1eb0-41e1-9c8c-964a47818f06,,b51a8b39-ae81-46c8-805a-62fd3227a3b1,,c291cb16-72e4-44a7-a5f7-830d575b39c3,0,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
e98497ac-91fa-4a31-bd15-1dafa240550c,,9bf00375-d910-4cb4-bfd7-957a1e3a05a6,,c291cb16-72e4-44a7-a5f7-830d575b39c3,34,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
e9c093e4-0059-4ef3-b5ce-3513a96edf2d,,356fb22d-1831-49c9-907d-a56a28724c40,,c291cb16-72e4-44a7-a5f7-830d575b39c3,26,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
eac21c7d-d80c-436b-ace1-e92b8d2c6a1d,,bd81f2da-0809-4173-987e-2c0ccd827de8,,c291cb16-72e4-44a7-a5f7-830d575b39c3,40,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
ebb92a86-b8b7-4d30-ae26-08c8895d0873,,71355544-ff25-4e75-b17e-6f2e985faecd,,c291cb16-72e4-44a7-a5f7-830d575b39c3,32,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
eccaad1e-d40a-4197-8fcc-55ab126be2b9,,c714d168-f04b-4f59-8975-6ee15379c829,,c291cb16-72e4-44a7-a5f7-830d575b39c3,17,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
ef8ae523-6a5e-4885-b72e-81f8c9057c99,,5c0edd20-2652-4f11-87fc-68f9a3e55fea,,c291cb16-72e4-44a7-a5f7-830d575b39c3,45,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
f04994d5-8965-4c05-b303-6215aaf91949,,70ec8a37-b7c9-481d-a75c-48b4be180281,,c291cb16-72e4-44a7-a5f7-830d575b39c3,47,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
f1c1d143-703b-46d7-811a-a3e60b304a8c,,15e9a654-fefa-473e-b0f3-7db2dd492410,,c291cb16-72e4-44a7-a5f7-830d575b39c3,9,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
f2d71c0b-679a-4474-b703-45247a46d69c,,f71f2514-5f63-4294-ab81-f5198f267cfa,,c291cb16-72e4-44a7-a5f7-830d575b39c3,0,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
f4a0dbd4-27f9-48ba-ba30-cab645604842,,e46a5b11-373d-4914-b56a-fd908bacc791,,c291cb16-72e4-44a7-a5f7-830d575b39c3,45,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
f8c6191a-846f-46c3-9915-c9aa340717db,,703a3f3f-fab1-4a4d-a023-0c560f30fe73,,c291cb16-72e4-44a7-a5f7-830d575b39c3,42,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
fb585106-2aa5-495d-925f-0a0f81d6b434,,c9704601-2772-4e52-a6c4-7ea7783bfec9,,c291cb16-72e4-44a7-a5f7-830d575b39c3,50,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
fbc0fce3-a05b-435e-a8b5-3d67b6483929,,2218aa7d-b2d5-4992-8cc6-f1fe6a9367cf,,c291cb16-72e4-44a7-a5f7-830d575b39c3,17,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
fcbf0100-c2c4-4e1e-aa43-b82365af4ad0,,7fc06b91-a199-4761-94dc-d00ebe650977,,c291cb16-72e4-44a7-a5f7-830d575b39c3,80,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
ffb57d1b-d573-4dd8-9706-800d4f6bd0a1,,7f3cd438-730e-4a1e-8127-5312898c5d7d,,c291cb16-72e4-44a7-a5f7-830d575b39c3,20,false,pending,,,,,,,false,2026-06-22 17:24:16.772363+00,2026-06-22 20:50:21.415+00,,
